rule,style,score,pos,t_trades,t_win_rate,t_avg_return,t_median_return,t_total_compound,t_best,t_worst,m_months,m_avg_month_pct,m_median_month_pct,m_pct_months_ge_20,m_pct_months_gt_0,m_best_month_pct,m_worst_month_pct,m_months_ge_20
FMR_mfi14<30_pb<=0.0_none_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,22,59.09090909090909,-1.5034404854911965,2.0502898342242615,-55.05825464146581,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_none_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,11,72.72727272727273,-2.384896261958592,3.214897990419141,-47.05179572937178,24.494745351657233,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,1,0.0,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,-12.275215011727914,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_bw40_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,34,44.11764705882353,-1.8882224297584886,-2.1395741471535388,-55.51334997138524,31.782945736434097,-15.992970717259647,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h4_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h4_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h4_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_bw40_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,34,41.17647058823529,-1.3573188136689003,-2.707181190619201,-47.37324082169382,31.735546458016707,-15.992970717259647,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_none_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,11,81.81818181818183,-1.0140151737345755,3.644569303607059,-38.55119216356648,18.835893290218266,-50.0,0,,,,,,,0
FMR_mfi13<20_pb<=0.0_none_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,11,81.81818181818183,1.693956749984592,7.388395234865164,-20.373762213986414,30.02232142857142,-50.0,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_bw40_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,34,41.17647058823529,-1.2531298703114242,-2.212740789508821,-46.571588719915034,31.735546458016707,-19.712528904890945,0,,,,,,,0
FMR_mfi14<30_pb<=0.0_squeeze_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,3,33.33333333333333,-1.8298051044311259,-5.537098560354369,-5.984209386149331,7.241929282936654,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h3_mid0_s0.1,mean_rev,-1000000000.0,1,34,55.88235294117647,2.175835305303591,1.5908522399016523,76.954366413052,26.46370309298156,-23.740996791549527,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,19,52.63157894736842,1.257874063607699,0.17542148855838047,15.736978276741409,17.7461156449759,-19.49434464404525,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,19,52.63157894736842,0.31571035624957783,0.17542148855838047,-1.4505347527105084,17.7461156449759,-19.49434464404525,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,19,52.63157894736842,0.31571035624957783,0.17542148855838047,-1.4505347527105084,17.7461156449759,-19.49434464404525,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,19,47.368421052631575,0.8261344564715851,-0.2976055714181247,11.041886182226612,17.7461156449759,-15.03659347970725,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,1,0.0,-13.90887715336866,-13.90887715336866,-13.90887715336866,-13.90887715336866,-13.90887715336866,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,1,0.0,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,1,0.0,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_squeeze_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,10,50.0,0.03633370414381276,-1.2236020776306311,-3.4790640163450237,13.137254901960782,-11.46601146601146,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,27,40.74074074074074,-0.1160853484055426,-1.4403269804143193,-9.353761214778034,20.15306122448979,-11.909262759924388,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,27,40.74074074074074,-0.1160853484055426,-1.4403269804143193,-9.353761214778034,20.15306122448979,-11.909262759924388,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,27,40.74074074074074,-0.1160853484055426,-1.4403269804143193,-9.353761214778034,20.15306122448979,-11.909262759924388,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,1,0.0,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h2_mid1_s0.07,mean_rev,-1000000000.0,1,34,52.94117647058824,3.256107194740143,1.668395691533442,170.3761280154807,26.46370309298156,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h2_mid1_s0.1,mean_rev,-1000000000.0,1,34,52.94117647058824,3.256107194740143,1.668395691533442,170.3761280154807,26.46370309298156,-7.194246035875662,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,19,57.89473684210527,5.491073741449082,4.824294979533894,147.52638576040735,31.735546458016707,-19.49434464404525,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h4_mid0_s0.07,mean_rev,-1000000000.0,1,3,66.66666666666666,0.3548379351261769,7.419712070874862,-0.5356093877002532,7.553678887872328,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h4_mid1_s0.1,mean_rev,-1000000000.0,1,3,66.66666666666666,0.3548379351261769,7.419712070874862,-0.5356093877002532,7.553678887872328,-13.90887715336866,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,1,0.0,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,13,30.76923076923077,-0.7493438903032701,-3.3556993870678675,-12.227272095812635,17.7461156449759,-8.587566154723769,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,13,30.76923076923077,-0.7493438903032701,-3.3556993870678675,-12.227272095812635,17.7461156449759,-8.587566154723769,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,13,30.76923076923077,-0.7493438903032701,-3.3556993870678675,-12.227272095812635,17.7461156449759,-8.587566154723769,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,13,30.76923076923077,-0.7493438903032701,-3.3556993870678675,-12.227272095812635,17.7461156449759,-8.587566154723769,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h4_mid0_s0.1,mean_rev,-1000000000.0,1,19,47.368421052631575,2.0660045799558335,-0.8488934599414466,32.736360373645,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,19,47.368421052631575,0.8261344564715851,-0.2976055714181247,11.041886182226612,17.7461156449759,-15.03659347970725,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,19,47.368421052631575,0.8261344564715851,-0.2976055714181247,11.041886182226612,17.7461156449759,-15.03659347970725,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,19,47.368421052631575,0.8261344564715851,-0.2976055714181247,11.041886182226612,17.7461156449759,-15.03659347970725,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,13,38.46153846153847,2.598611058385858,-2.0044495652122962,29.12305892007665,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,3,33.33333333333333,-1.8298051044311259,-5.537098560354369,-5.984209386149331,7.241929282936654,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,13,38.46153846153847,2.533311411599019,-2.0044495652122962,28.01755464847848,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,13,38.46153846153847,1.024408982030356,-2.0044495652122962,4.727456199299529,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,13,38.46153846153847,1.2369618199131227,-2.4498800016241495,8.466398544768339,31.782945736434097,-12.819447904934766,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,19,57.89473684210527,4.458666815954734,0.8928809879590327,102.49417194442626,31.735546458016707,-19.49434464404525,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,19,52.63157894736842,3.3821846766483787,2.8875359092662256,71.46126876411142,31.735546458016707,-19.49434464404525,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,19,52.63157894736842,2.3497777511540305,0.17542148855838047,40.26750131008878,31.735546458016707,-19.49434464404525,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_bw40_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,19,52.63157894736842,1.257874063607699,0.17542148855838047,15.736978276741409,17.7461156449759,-19.49434464404525,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h4_mid0_s0.1,mean_rev,-1000000000.0,1,34,64.70588235294117,5.057484436399223,1.876602848180109,322.34516867304774,48.28432354004492,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,3,33.33333333333333,-1.8298051044311259,-5.537098560354369,-5.984209386149331,7.241929282936654,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,13,38.46153846153847,1.0897086288171942,-2.0044495652122962,5.631837246882032,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,9,11.11111111111111,-6.310193776094734,-5.370369999761582,-45.663581114655294,6.741586844838432,-18.33648393194707,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,9,11.11111111111111,-7.553635051415091,-5.370369999761582,-52.3108009060396,6.741586844838432,-19.712528904890945,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h4_mid0_s0.1,mean_rev,-1000000000.0,1,3,66.66666666666666,0.3548379351261769,7.419712070874862,-0.5356093877002532,7.553678887872328,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,19,31.57894736842105,-1.6887281108080885,-2.390455774854061,-31.52340044833799,17.7461156449759,-15.674603174603174,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,19,31.57894736842105,-1.6887281108080885,-2.390455774854061,-31.52340044833799,17.7461156449759,-15.674603174603174,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,19,31.57894736842105,-0.3573860936588227,-2.4498800016241495,-15.297399173327408,31.782945736434097,-12.819447904934766,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,19,31.57894736842105,-0.3573860936588227,-2.4498800016241495,-15.297399173327408,31.782945736434097,-12.819447904934766,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,19,31.57894736842105,-0.31270738796256475,-2.4498800016241495,-14.565944121819141,31.782945736434097,-12.819447904934766,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,19,31.57894736842105,-1.6887281108080885,-2.390455774854061,-31.52340044833799,17.7461156449759,-15.674603174603174,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h4_mid1_s0.07,mean_rev,-1000000000.0,1,3,66.66666666666666,0.3548379351261769,7.419712070874862,-0.5356093877002532,7.553678887872328,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,2,50.0,-3.2445825412468987,-3.2445825412468987,-7.521163719565449,7.419712070874862,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,2,50.0,-3.2445825412468987,-3.2445825412468987,-7.521163719565449,7.419712070874862,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,2,50.0,-3.2445825412468987,-3.2445825412468987,-7.521163719565449,7.419712070874862,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,2,50.0,-3.2445825412468987,-3.2445825412468987,-7.521163719565449,7.419712070874862,-13.90887715336866,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,2,50.0,4.020974472442285,4.020974472442285,0.49636081733781534,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h4_mid0_s0.07,mean_rev,-1000000000.0,1,19,47.368421052631575,1.0335976544614844,-0.8488934599414466,8.587774584948882,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h4_mid1_s0.1,mean_rev,-1000000000.0,1,19,47.368421052631575,2.0213258742595754,-1.6977888681703468,31.599920340263488,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h4_mid1_s0.07,mean_rev,-1000000000.0,1,19,47.368421052631575,0.9889189487652267,-1.6977888681703468,7.658085886036425,31.735546458016707,-14.473674046774976,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,19,31.57894736842105,-0.31270738796256475,-2.4498800016241495,-14.565944121819141,31.782945736434097,-12.819447904934766,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_pb_up_h2_mid1_s0.07,mean_rev,-1000000000.0,1,19,31.57894736842105,-1.6887281108080885,-2.390455774854061,-31.52340044833799,17.7461156449759,-15.674603174603174,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h3_mid0_s0.1,mean_rev,-1000000000.0,1,3,66.66666666666666,5.198542610918966,7.553678887872328,8.08753320747706,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h2_mid0_s0.07,mean_rev,-1000000000.0,1,34,52.94117647058824,3.256107194740143,1.668395691533442,170.3761280154807,26.46370309298156,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h2_mid0_s0.1,mean_rev,-1000000000.0,1,34,52.94117647058824,3.256107194740143,1.668395691533442,170.3761280154807,26.46370309298156,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h3_mid1_s0.07,mean_rev,-1000000000.0,1,34,58.82352941176471,2.669417717492237,2.5462456538212996,107.48164651066733,26.46370309298156,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h3_mid1_s0.1,mean_rev,-1000000000.0,1,34,58.82352941176471,2.669417717492237,2.5462456538212996,107.48164651066733,26.46370309298156,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_none_h3_mid0_s0.07,mean_rev,-1000000000.0,1,34,55.88235294117647,2.175835305303591,1.5908522399016523,76.954366413052,26.46370309298156,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h3_mid0_s0.07,mean_rev,-1000000000.0,1,3,66.66666666666666,5.198542610918966,7.553678887872328,8.08753320747706,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h3_mid1_s0.1,mean_rev,-1000000000.0,1,3,66.66666666666666,5.198542610918966,7.553678887872328,8.08753320747706,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,3,66.66666666666666,5.198542610918966,7.553678887872328,8.08753320747706,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,9,11.11111111111111,-7.891430745562642,-7.222216890865596,-53.68252633004049,3.0898944050931076,-19.712528904890945,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,2,50.0,4.020974472442285,4.020974472442285,0.49636081733781534,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,2,50.0,4.020974472442285,4.020974472442285,0.49636081733781534,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,2,50.0,4.020974472442285,4.020974472442285,0.49636081733781534,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,2,0.0,-6.365672298115016,-6.365672298115016,-12.332992102549213,-5.537098560354369,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,2,0.0,-6.365672298115016,-6.365672298115016,-12.332992102549213,-5.537098560354369,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,2,0.0,-6.365672298115016,-6.365672298115016,-12.332992102549213,-5.537098560354369,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,2,0.0,-6.365672298115016,-6.365672298115016,-12.332992102549213,-5.537098560354369,-7.194246035875662,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,9,11.11111111111111,-8.768806404214802,-7.222216890865596,-58.14789245646153,6.741586844838432,-23.740996791549527,0,,,,,,,0
FMR_mfi6<30_pb<=0.25_squeeze_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,9,11.11111111111111,-6.647989470242285,-7.222216890865596,-47.22650623502345,3.0898944050931076,-18.33648393194707,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_squeeze_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,3,33.33333333333333,-1.8298051044311259,-5.537098560354369,-5.984209386149331,7.241929282936654,-7.194246035875662,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h2_mid0_s0.1,mean_rev,-1000000000.0,1,2,50.0,4.295647256179608,4.295647256179608,8.564840650472094,8.88890008377734,-0.2976055714181247,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h2_mid0_s0.07,mean_rev,-1000000000.0,1,2,50.0,4.295647256179608,4.295647256179608,8.564840650472094,8.88890008377734,-0.2976055714181247,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h2_mid1_s0.1,mean_rev,-1000000000.0,1,2,50.0,4.295647256179608,4.295647256179608,8.564840650472094,8.88890008377734,-0.2976055714181247,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h2_mid1_s0.07,mean_rev,-1000000000.0,1,2,50.0,4.295647256179608,4.295647256179608,8.564840650472094,8.88890008377734,-0.2976055714181247,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_squeeze_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,10,60.0,1.09384994261161,5.919813030262356,-2.6152988950909783,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_squeeze_both_h3_mid0_s0.07,mean_rev,-1000000000.0,1,10,60.0,2.566822571374742,5.919813030262356,15.313819864953103,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_squeeze_both_h3_mid1_s0.1,mean_rev,-1000000000.0,1,10,60.0,0.6406904294921412,4.7901413288273575,-6.557370145715713,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi14<25_pb<=0.25_squeeze_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,10,60.0,2.113663058255273,4.7901413288273575,10.64598920026123,31.782945736434097,-23.740996791549527,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h4_mid0_s0.1,mean_rev,-1000000000.0,1,2,100.0,9.751507657642533,9.751507657642533,19.6691816665274,18.610134327326033,0.8928809879590327,0,,,,,,,0
FMR_mfi14<25_pb<=0.15_bw40_both_h3_mid1_s0.07,mean_rev,-1000000000.0,1,13,38.46153846153847,1.171662173126284,-2.4498800016241495,7.537749022994422,31.782945736434097,-12.819447904934766,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,2,50.0,4.295647256179608,4.295647256179608,8.564840650472094,8.88890008377734,-0.2976055714181247,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,2,50.0,4.295647256179608,4.295647256179608,8.564840650472094,8.88890008377734,-0.2976055714181247,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_pb_up_h3_mid1_s0.07,mean_rev,-1000000000.0,1,4,75.0,-1.1906851828833998,2.560289078697109,-8.670351565347689,13.857677902621713,-23.740996791549527,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,4,50.0,-1.2527557547598267,-0.40651583240579603,-5.2199966783639695,2.9962546816479474,-7.194246035875662,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_pb_up_h2_mid0_s0.07,mean_rev,-1000000000.0,1,4,50.0,-1.2527557547598267,-0.40651583240579603,-5.2199966783639695,2.9962546816479474,-7.194246035875662,0,,,,,,,0
FMR_mfi6<30_pb<=0.15_squeeze_pb_up_h2_mid1_s0.1,mean_rev,-1000000000.0,1,4,50.0,-1.2527557547598267,-0.40651583240579603,-5.2199966783639695,2.9962546816479474,-7.194246035875662,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_both_h4_mid1_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_both_h4_mid1_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_both_h4_mid0_s0.07,mean_rev,-1000000000.0,1,2,100.0,9.751507657642533,9.751507657642533,19.6691816665274,18.610134327326033,0.8928809879590327,0,,,,,,,0
FMR_mfi14<25_pb<=0.0_bw40_both_h3_mid0_s0.1,mean_rev,-1000000000.0,1,0,,,,0.0,,,0,,,,,,,0
FMR_mfi6<30_pb<=0.0_bw40_pb_up_h2_mid0_s0.1,mean_rev,-1000000000.0,1,8,50.0,1.961323692284335,0.5223381538882521,7.204498908968948,36.201307324813946,-19.408866995073893,0,,,,,,,0
